entity_name,attribute_name,delta_lake_type,hive_type,dictionary_type,type_match_delta_hive,in_delta,in_hive,in_dictionary,all_present
quote_event,quote_event_type,STRING,STRING,STRING,Y,Y,Y,Y,Y
quote_event,quote_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
quote_event,reporter_imid,,STRING,NA,N,N,Y,N
quote_event,reporter_party_role_id,STRING,STRING,Y,Y,Y,N,N
quote_event,source_system,STRING,STRING,Y,Y,Y,N,N
quote_event,symbol,STRING,STRING,STRING,Y,Y,Y,Y,Y
quote_event,venue_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
reporting_submission,_created_at,TIMESTAMP,,NA,Y,N,N,N
reporting_submission,_updated_at,TIMESTAMP,,NA,Y,N,N,N
reporting_submission,accepted_count,INT,INT,Y,Y,Y,N,N
reporting_submission,acknowledged_timestamp,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
reporting_submission,cat_feedback_id,STRING,STRING,Y,Y,Y,N,N
reporting_submission,file_name,STRING,STRING,Y,Y,Y,N,N
reporting_submission,record_count,INT,INT,Y,Y,Y,N,N
reporting_submission,rejected_count,INT,INT,Y,Y,Y,N,N
reporting_submission,reporter_party_role_id,STRING,STRING,Y,Y,Y,N,N
reporting_submission,status,STRING,STRING,Y,Y,Y,N,N
reporting_submission,submission_date,DATE,,NA,Y,N,N,N
reporting_submission,submission_id,STRING,STRING,Y,Y,Y,N,N
reporting_submission,submission_type,STRING,STRING,Y,Y,Y,N,N
